,y_test,top1_digit,top1_prob,top2_digit,top2_prob
8866,8,8,0.9999998,2,7.224676e-08
8867,3,3,0.99999934,5,5.872864e-07
8868,0,0,0.9999953,6,2.0223606e-06
8869,6,6,0.9999997,8,1.4438544e-07
8870,2,2,0.99999994,8,6.265096e-10
8871,7,7,0.99992687,2,5.578811e-05
8872,8,8,0.9999997,2,2.1138911e-07
8873,1,1,0.9999723,2,2.4726369e-05
8874,7,7,0.9998929,2,5.8099948e-05
8875,1,1,0.9999884,2,1.0965533e-05
8876,3,3,0.9999977,5,2.2290915e-06
8877,8,8,0.99999994,2,2.0818382e-08
8878,5,5,0.9999998,3,1.2197451e-07
8879,4,4,0.99999994,8,7.472044e-09
8880,2,2,0.99999994,8,2.5096092e-09
8881,0,0,0.99999887,2,9.783114e-07
8882,9,9,0.9983265,8,0.0009281234
8883,7,7,0.9999798,3,8.845023e-06
8884,6,6,0.99999994,4,7.868274e-09
8885,7,7,0.99707,3,0.0025455768
8886,4,4,0.99999994,8,3.6223618e-08
8887,1,1,0.9999555,7,2.7353479e-05
8888,6,6,0.9999997,4,2.5834217e-07
8889,2,2,0.99999684,8,3.1563836e-06
8890,6,6,0.99999255,4,7.247804e-06
8891,7,7,0.9999688,3,2.7551143e-05
8892,1,1,0.99992675,2,6.788877e-05
8893,9,9,0.9999992,8,4.4088563e-07
8894,8,8,0.99999994,2,2.0879334e-09
8895,0,0,0.9999997,2,2.552888e-07
8896,6,6,0.99999744,4,2.4939127e-06
8897,9,9,0.99964106,8,0.00035718142
8898,4,4,0.99999684,8,3.0234055e-06
8899,9,9,0.999999,4,5.635518e-07
8900,9,9,0.9999979,4,1.9442487e-06
8901,6,6,0.9999961,8,2.7579274e-06
8902,2,2,0.9999972,8,2.5583522e-06
8903,3,3,0.999999,5,9.053133e-07
8904,7,7,0.99994797,2,4.7845337e-05
8905,1,1,0.99999243,7,3.149481e-06
8906,9,9,0.99962646,8,0.00035283828
8907,2,2,0.99999994,7,6.8187678e-09
8908,2,2,0.9999998,8,6.237606e-08
8909,5,5,0.99999994,9,2.0959185e-08
8910,3,3,0.99999946,5,4.564571e-07
8911,7,7,0.9999276,3,6.1767285e-05
8912,8,8,0.9999276,2,7.210124e-05
8913,0,0,0.9999065,6,9.23612e-05
8914,1,1,0.99999946,2,2.652632e-07
8915,2,2,0.99999994,8,1.9503345e-08
8916,3,3,0.99999994,5,8.230905e-09
8917,4,4,0.99999934,8,5.413934e-07
8918,7,7,0.9999971,3,1.5807582e-06
8919,8,8,0.99999994,9,1.9611231e-11
8920,9,9,0.99999934,8,3.1988517e-07
8921,0,0,0.9999868,2,1.2850637e-05
8922,1,1,0.9999992,4,3.5064255e-07
8923,2,2,0.9999986,3,7.186081e-07
8924,3,3,0.9999998,5,7.053791e-08
8925,4,4,0.99999994,2,2.740152e-10
8926,7,7,0.99978733,3,0.00018477888
8927,8,8,0.99999994,2,2.2215858e-08
8928,9,9,0.9999992,8,4.854166e-07
8929,0,0,0.99999875,8,5.919261e-07
8930,1,1,0.9999992,4,3.9334006e-07
8931,7,7,0.999993,0,1.8995668e-06
8932,8,8,0.99999934,2,5.5668266e-07
8933,9,9,0.99999946,8,4.9623236e-07
8934,8,8,0.99999994,9,3.011027e-08
8935,9,9,0.9999978,3,1.595925e-06
8936,2,2,0.99999994,4,2.2685753e-09
8937,6,6,0.99999994,5,2.845302e-08
8938,1,1,0.9999986,7,7.066155e-07
8939,3,3,0.99999994,5,3.0080937e-08
8940,5,5,0.9999992,3,7.26346e-07
8941,4,4,0.9999977,2,2.1211274e-06
8942,8,8,0.99994487,9,5.472895e-05
8943,2,2,0.9999991,7,6.28877e-07
8944,6,6,0.9999848,5,1.4438647e-05
8945,4,4,0.99999946,8,4.3073342e-07
8946,3,3,0.9999996,5,3.5570017e-07
8947,4,4,0.9999971,8,2.9008484e-06
8948,5,5,0.99999946,8,2.5567175e-07
8949,9,9,0.99999946,8,2.269074e-07
8950,2,2,0.9999997,1,2.678539e-07
8951,0,0,0.9999977,6,1.0777549e-06
8952,3,3,0.99694926,5,0.0029230723
8953,9,9,0.9999929,8,6.767454e-06
8954,4,4,0.9999959,8,2.6543773e-06
8955,9,9,0.99999887,5,5.6326854e-07
8956,7,7,0.9998986,2,8.127396e-05
8957,3,3,0.9999998,5,6.689193e-08
8958,8,8,0.99999994,9,2.8290838e-08
8959,7,7,0.9999972,3,1.995672e-06
8960,4,4,0.99999994,8,1.05176134e-08
8961,4,4,0.9999892,8,9.113418e-06
8962,9,9,0.99993473,8,6.106674e-05
8963,8,8,0.9998942,9,0.000102442136
8964,5,5,0.99999624,9,3.5864996e-06
8965,8,8,0.99999994,2,2.4847004e-08
8966,2,2,0.9999997,1,1.765535e-07
8967,6,6,0.9999961,5,3.5226622e-06
8968,6,6,0.99999994,5,1.0064616e-08
8969,2,2,0.99999994,4,2.0678526e-08
8970,3,3,0.99999994,5,6.1180776e-09
8971,1,1,0.99999875,4,6.45154e-07
8972,3,3,0.99999994,5,1.6248625e-09
8973,2,2,0.99999994,1,1.1564565e-08
8974,7,7,0.99998826,3,6.8692893e-06
8975,3,3,0.999937,5,3.8422393e-05
8976,1,1,0.99999875,4,9.982064e-07
8977,9,9,0.9999998,4,6.676e-08
8978,0,0,0.99998945,2,8.879584e-06
8979,1,1,0.9999953,4,3.1426403e-06
8980,1,1,0.9999384,7,3.857382e-05
8981,3,3,0.9999853,5,1.4480893e-05
8982,5,5,0.9999985,8,5.461045e-07
8983,0,0,0.9999184,2,7.738303e-05
8984,7,7,0.99996716,2,1.2723234e-05
8985,8,8,0.99999994,2,1.1647817e-09
8986,1,1,0.9999967,7,1.9940824e-06
8987,5,5,0.99999994,3,3.3899763e-08
8988,1,1,0.9999991,4,5.207779e-07
8989,4,4,0.99999994,8,3.9789857e-08
8990,6,6,0.9999998,5,1.254494e-07
8991,0,0,0.99997956,2,2.0059339e-05
8992,0,0,0.9999698,2,3.002774e-05
8993,4,4,0.9999997,8,5.7963383e-08
8994,9,9,0.99999934,4,2.9853763e-07
8995,1,1,0.99999803,4,1.1751781e-06
8996,6,6,0.99999815,4,1.487118e-06
8997,6,6,0.99999577,4,2.200579e-06
8998,9,9,0.99991876,4,5.0268423e-05
8999,0,0,0.9999973,2,2.4568312e-06
9000,7,7,0.9996544,3,0.00033251304
9001,6,6,0.99999267,4,7.293429e-06
9002,1,1,0.9999986,2,5.796965e-07
9003,1,1,0.9999983,2,6.6881336e-07
9004,0,0,0.99998385,8,1.2015923e-05
9005,1,1,0.99984694,7,7.338856e-05
9006,2,2,0.999994,8,2.5916675e-06
9007,3,3,0.99999994,5,1.8295784e-08
9008,4,4,0.99999934,6,3.687657e-07
9009,7,2,0.9865446,7,0.013437058
9010,2,2,0.9994167,8,0.000555572
9011,3,3,0.9999998,5,1.1964782e-07
9012,4,4,0.99944675,8,0.00050287193
9013,5,5,0.99998885,6,7.717022e-06
9014,6,6,0.9991855,5,0.00045815157
9015,7,2,0.8415432,7,0.15521015
9016,0,0,0.99393463,8,0.005574253
9017,1,1,0.999676,2,0.0001275289
9018,2,2,0.9999555,3,1.9213887e-05
9019,7,7,0.7037577,2,0.2961768
9020,8,8,0.99999994,9,1.8322082e-08
9021,6,6,0.9999718,4,2.7809527e-05
9022,3,3,0.9998916,5,0.00010148165
9023,9,9,0.999909,4,5.6351935e-05
9024,7,7,0.6873757,2,0.31255928
9025,1,1,0.99995154,8,3.5817306e-05
9026,9,9,0.9999539,4,3.6805195e-05
9027,3,3,0.9999997,5,2.4392003e-07
9028,9,9,0.9999775,4,9.139151e-06
9029,6,6,0.9999743,5,2.2249757e-05
9030,1,1,0.99999744,2,1.3925876e-06
9031,7,7,0.99991685,2,8.260126e-05
9032,2,2,0.99998945,8,9.474695e-06
9033,4,4,0.99997014,8,2.8815482e-05
9034,4,4,0.9999942,8,5.728827e-06
9035,5,5,0.99998325,8,1.5649948e-05
9036,7,7,0.9787511,2,0.021125162
9037,0,0,0.9999445,2,4.1875053e-05
9038,0,0,0.9999394,6,3.8172664e-05
9039,1,1,0.9999837,7,1.0957495e-05
9040,6,6,0.9997959,5,0.00020322266
9041,6,6,0.999846,5,0.0001376025
9042,8,8,0.99999994,2,1.1144828e-08
9043,2,2,0.9998953,8,8.8323795e-05
9044,7,7,0.9990885,2,0.0009110934
9045,7,7,0.9992209,2,0.0007686922
9046,2,2,0.99992687,8,4.782726e-05
9047,4,4,0.99998444,8,1.5395248e-05
9048,2,2,0.99999994,1,1.325755e-08
9049,1,1,0.99999183,2,3.5058194e-06
9050,6,6,0.99997205,5,2.7520085e-05
9051,1,1,0.99353015,2,0.005060928
9052,0,0,0.99990326,6,6.4231645e-05
9053,6,6,0.9999992,4,4.139893e-07
9054,9,9,0.9964768,7,0.0033318892
9055,8,8,0.99999994,2,9.725365e-09
9056,3,3,0.9999998,5,6.6522695e-08
9057,9,9,0.99989897,3,6.408336e-05
9058,6,6,0.99998707,4,1.2317911e-05
9059,3,3,0.999999,5,8.994313e-07
9060,0,0,0.9999992,2,4.0358285e-07
9061,1,1,0.98784375,8,0.010632573
9062,2,2,0.99972796,8,0.00021935455
9063,3,3,0.99999875,8,1.1612749e-06
9064,4,4,0.9999998,8,1.5405016e-07
9065,5,5,0.99999994,3,1.5187341e-11
9066,6,6,0.99999994,5,5.0626532e-08
9067,7,7,0.99997157,9,2.2352655e-05
9068,8,8,0.9999961,9,3.6403599e-06
9069,9,9,0.99949425,4,0.00048700493
9070,0,0,0.9999952,6,3.8390544e-06
9071,1,1,0.8663426,2,0.067914054
9072,2,2,0.99996835,8,1.9542453e-05
9073,3,3,0.99999386,8,5.090368e-06
9074,4,4,0.9999998,8,7.069037e-08
9075,5,5,0.99999994,8,5.683019e-10
9076,6,6,0.9999998,5,1.06427116e-07
9077,7,7,0.99999565,2,3.617327e-06
9078,8,8,0.99999994,3,2.8925632e-08
9079,9,9,0.9994117,8,0.00030964948
9080,0,0,0.9999973,2,2.0366e-06
9081,1,1,0.9997606,8,0.00013892046
9082,2,2,0.99997073,8,2.5229265e-05
9083,3,3,0.99999994,5,1.2943839e-09
9084,4,4,0.99985766,7,9.6901385e-05
9085,5,5,0.9999959,9,2.7000222e-06
9086,6,6,0.9999998,5,9.505447e-08
9087,7,7,0.99999505,3,1.9463396e-06
9088,8,8,0.9999998,5,7.301046e-08
9089,9,9,0.9999854,5,8.833078e-06
9090,1,1,0.9999389,8,2.8739578e-05
9091,6,6,0.99999994,5,1.3944767e-08
9092,8,8,0.9999998,9,9.369008e-08
9093,9,9,0.9997654,4,0.00021737855
9094,9,9,0.999983,4,1.35671025e-05
9095,0,0,0.9999998,6,8.4319836e-08
9096,1,1,0.9996966,2,0.00029191282
9097,2,2,0.99999994,1,2.4083368e-08
9098,4,4,0.99998957,7,1.0426003e-05
9099,4,4,0.9999986,7,9.572567e-07
9100,3,3,0.99999994,8,1.4766527e-08
9101,7,7,0.9999755,2,1.5903994e-05
9102,4,4,0.9999972,8,1.7100925e-06
9103,4,4,0.9988781,6,0.0009277781
9104,4,4,0.99999875,7,1.0488784e-06
9105,0,0,0.9999705,6,1.7030561e-05
9106,3,3,0.99999994,8,4.857774e-10
9107,8,8,0.99999994,3,4.6541664e-09
9108,7,7,0.9999997,4,8.7574946e-08
9109,5,5,0.99999994,8,6.9718975e-10
9110,8,8,0.9999533,9,4.6154433e-05
9111,2,2,0.9999668,8,3.2961503e-05
9112,1,1,0.9963639,2,0.0025333022
9113,7,7,0.9999991,9,5.10285e-07
9114,5,5,0.99999934,6,5.105032e-07
9115,3,3,0.9999973,5,2.464634e-06
9116,8,8,0.9999997,9,1.7220101e-07
9117,5,5,0.9999991,3,6.8114184e-07
9118,2,2,0.9999955,8,3.0420447e-06
9119,5,5,0.9999985,8,1.1586707e-06
9120,1,1,0.9999954,8,1.87748e-06
9121,1,1,0.99999756,8,1.2760702e-06
9122,6,6,0.9999996,5,4.1529478e-07
9123,2,2,0.99978065,8,0.00018530317
9124,1,1,0.9999978,8,9.0270686e-07
9125,3,3,0.99999994,8,3.8725285e-09
9126,8,8,0.99999994,9,3.5414796e-09
9127,6,6,0.9999997,5,2.8394885e-07
9128,4,4,0.99845654,6,0.0012501075
9129,2,2,0.9999519,8,4.3229607e-05
9130,6,6,0.99999887,0,9.806251e-07
9131,2,2,0.9999978,1,1.3307558e-06
9132,5,5,0.99999994,8,1.4465043e-08
9133,5,5,0.99999696,8,3.017898e-06
9134,0,0,0.999975,2,2.1750468e-05
9135,2,2,0.9999997,1,2.1454954e-07
9136,8,8,0.99999815,9,1.5980975e-06
9137,0,0,0.9999973,2,1.203957e-06
9138,6,6,0.99999994,5,4.747322e-08
9139,8,8,0.9999978,5,1.3402775e-06
9140,1,1,0.9999432,2,2.4060371e-05
9141,7,7,0.99996656,4,3.3048276e-05
9142,9,9,0.99998087,8,1.6771484e-05
9143,1,1,0.9999855,8,7.798325e-06
9144,9,9,0.9999848,8,7.6292968e-06
9145,2,2,0.9999985,8,6.8687797e-07
9146,6,6,0.99999946,5,3.9176598e-07
9147,7,7,0.9999996,9,1.79808e-07
9148,6,6,0.99999803,5,1.7501152e-06
9149,6,6,0.9999948,5,5.045127e-06
9150,8,8,0.999988,6,9.421682e-06
9151,7,7,0.9999992,9,7.3915334e-07
9152,4,4,0.9999967,8,2.88699e-06
9153,9,9,0.9999854,5,1.0088586e-05
9154,2,2,0.999993,3,4.691096e-06
9155,1,1,0.99946725,8,0.00024926357
9156,3,3,0.999996,5,3.917981e-06
9157,3,3,0.99999994,8,4.0976236e-09
9158,0,0,0.99950415,9,0.00030907211
9159,5,5,0.99999994,6,2.6632028e-09
9160,5,5,0.99999994,9,1.4973054e-08
9161,8,8,0.99999934,6,3.3317463e-07
9162,0,0,0.9999718,6,2.4508212e-05
9163,3,3,0.9998831,8,0.000113038244
9164,7,7,0.9999977,9,1.579287e-06
9165,9,9,0.9999947,5,4.341579e-06
9166,7,7,0.9999997,4,1.4594858e-07
9167,0,0,0.9999997,2,1.8984846e-07
9168,2,2,0.99997264,8,2.3275581e-05
9169,7,7,0.99995774,9,3.7376987e-05
9170,9,9,0.9996286,5,0.00031909652
9171,1,1,0.9997449,2,0.00011761541
9172,7,7,0.9999997,4,2.3711196e-07
9173,8,8,0.99999994,9,1.5090057e-08
9174,0,0,0.9999985,6,1.2981694e-06
9175,3,3,0.9999996,8,3.6902298e-07
9176,5,5,0.99999994,8,2.532151e-08
9177,3,3,0.99999994,8,2.6697127e-09
9178,6,6,0.99999994,5,6.9829604e-09
9179,0,0,0.99999756,2,1.6638934e-06
9180,1,1,0.9999954,2,1.9299343e-06
9181,2,2,0.9999998,7,4.859382e-08
9182,3,3,0.9999991,5,7.7964785e-07
9183,4,4,0.99999946,7,2.2438303e-07
9184,5,5,0.99999994,8,3.3807815e-08
9185,6,6,0.9999564,5,1.8262315e-05
9186,7,7,0.9999966,4,1.4234179e-06
9187,8,8,0.99999803,9,1.5057284e-06
9188,9,9,0.999957,8,3.7832804e-05
9189,0,0,0.999996,2,3.6101565e-06
9190,1,1,0.9999971,4,1.2460399e-06
9191,2,2,0.99998945,7,4.795794e-06
9192,3,3,0.9999985,5,1.4710286e-06
9193,4,4,0.9999971,2,2.867807e-06
9194,5,5,0.9999992,6,4.3130674e-07
9195,6,6,0.9999326,5,5.2120686e-05
9196,7,7,0.9999849,2,1.1164146e-05
9197,8,8,0.9999997,9,1.0450109e-07
9198,9,9,0.99995273,8,4.6267975e-05
9199,0,0,0.9999656,8,2.8823817e-05
9200,1,1,0.9999761,2,2.03234e-05
9201,2,2,0.99999565,8,3.7516768e-06
9202,3,3,0.999996,5,2.8302793e-06
9203,4,4,0.9999867,2,1.287684e-05
9204,7,7,0.99998266,3,8.715297e-06
9205,8,8,0.999996,2,3.248935e-06
9206,9,9,0.9999915,8,8.246594e-06
9207,6,6,0.9999885,8,7.699854e-06
9208,4,4,0.9980273,7,0.0016299651
9209,2,2,0.9999847,8,9.31893e-06
9210,6,6,0.9997928,8,0.000119134034
9211,4,4,0.9997647,9,0.00018500727
9212,7,7,0.99999565,9,3.1380414e-06
9213,8,8,0.99999994,2,1.4579662e-08
9214,9,9,0.99997336,4,1.813672e-05
9215,2,2,0.9999922,7,5.5451183e-06
9216,9,9,0.9996865,8,0.00016340837
9217,3,3,0.99999946,2,2.554478e-07
9218,9,9,0.9999818,8,1.0832201e-05
9219,3,3,0.9999992,5,7.08437e-07
9220,0,0,0.99999946,2,2.4826872e-07
9221,0,0,0.9998935,2,0.00010365337
9222,1,1,0.9999575,7,3.2087024e-05
9223,0,0,0.9999711,8,1.3293713e-05
9224,4,4,0.9999998,8,6.660636e-08
9225,2,2,0.99991673,3,4.056498e-05
9226,6,6,0.9999977,4,1.0331784e-06
9227,3,3,0.99988693,8,9.686948e-05
9228,5,5,0.99999994,3,4.9781594e-08
9229,3,3,0.9999998,5,1.0382342e-07
9230,0,0,0.99998397,9,1.0672711e-05
9231,3,3,0.9999952,5,4.7915923e-06
9232,4,4,0.9999998,8,1.6330712e-07
9233,1,1,0.99996597,2,2.1311242e-05
9234,5,5,0.99999994,9,2.5687175e-08
9235,3,3,0.9999998,5,6.92273e-08
9236,0,0,0.9999909,2,8.491438e-06
9237,8,8,0.9999977,2,2.1189358e-06
9238,3,3,0.9999992,5,5.354871e-07
9239,0,0,0.9999984,2,1.5495323e-06
9240,6,6,0.9999942,8,5.379154e-06
9241,1,1,0.9999799,4,1.1088731e-05
9242,7,7,0.9999897,3,8.054656e-06
9243,8,8,0.9999942,9,4.687318e-06
9244,0,0,0.9999983,8,1.064468e-06
9245,9,9,0.9999363,4,4.8840382e-05
9246,2,2,0.9999985,7,1.3219064e-06
9247,6,6,0.999999,5,6.160702e-07
9248,7,7,0.99998766,9,9.354334e-06
9249,1,1,0.99999744,7,1.5658148e-06
9250,9,9,0.99999267,8,6.269439e-06
9251,6,6,0.9999915,8,7.153554e-06
9252,9,9,0.9995293,4,0.00021616202
9253,4,4,0.99776655,8,0.0017781336
9254,9,9,0.9998586,8,0.00014116276
9255,9,9,0.9999463,8,4.8577855e-05
9256,6,6,0.9999494,8,3.2989738e-05
9257,7,7,0.99971664,2,0.0002703256
9258,1,1,0.9999866,4,8.528148e-06
9259,2,2,0.9999892,8,9.981098e-06
9260,5,5,0.9999998,3,6.5304995e-08
9261,3,3,0.9999996,5,3.5242454e-07
9262,7,7,0.99997705,2,1.4131735e-05
9263,8,8,0.99999946,2,3.3697057e-07
9264,0,0,0.9999992,2,6.7025e-07
9265,1,1,0.99984384,8,0.00010810971
9266,2,2,0.9999996,8,4.074565e-07
9267,4,4,0.9999997,9,2.2078386e-07
9268,5,5,0.9999947,8,3.7249847e-06
9269,6,6,0.99999994,5,1.6497651e-08
9270,7,7,0.99992937,3,3.7215654e-05
9271,8,8,0.99999994,3,5.6902833e-11
9272,9,9,0.9999986,4,9.405913e-07
9273,0,0,0.9999241,2,7.406255e-05
9274,1,1,0.9999946,4,1.827457e-06
9275,3,3,0.9999984,5,1.1265371e-06
9276,4,4,0.99999994,9,9.783576e-10
9277,5,5,0.9999992,9,6.3961676e-07
9278,6,6,0.99999994,4,3.030195e-08
9279,7,7,0.99998647,2,6.060769e-06
9280,8,8,0.99645215,5,0.0017845334
9281,0,0,0.9999656,2,2.240733e-05
9282,1,1,0.9998379,8,0.00013579041
9283,3,3,0.9999998,8,8.8903526e-08
9284,4,4,0.99999994,5,1.4813072e-08
9285,7,7,0.9999878,3,8.150472e-06
9286,8,8,0.99999994,2,7.1412796e-09
9287,9,9,0.99999887,8,7.182287e-07
9288,7,7,0.9999601,3,2.641015e-05
9289,5,5,0.9999971,9,2.3021116e-06
9290,5,5,0.9999972,9,2.5446043e-06
9291,1,1,0.99998826,8,4.7020785e-06
9292,9,9,0.9999984,4,5.404906e-07
9293,9,9,0.997952,8,0.002031335
9294,7,7,0.9999153,3,3.8874645e-05
9295,1,1,0.9999544,8,3.5500158e-05
9296,0,0,0.9993811,6,0.00026859026
9297,0,0,0.9999556,2,4.070673e-05
9298,5,5,0.99999994,9,3.2754206e-09
9299,9,9,0.99999744,4,2.0261004e-06
9300,7,7,0.99999946,2,1.5903326e-07
9301,1,1,0.99997324,8,1.1591802e-05
9302,7,7,0.9999977,3,9.27705e-07
9303,2,2,0.99996215,8,3.7400507e-05
9304,2,2,0.9999996,8,3.204336e-07
9305,3,3,0.9999965,8,2.9098153e-06
9306,6,6,0.99999994,5,1.6103707e-09
9307,8,8,0.99999994,3,4.152304e-09
9308,3,3,0.99993867,8,4.2855456e-05
9309,2,2,0.999981,8,1.8915041e-05
9310,0,0,0.9999972,2,1.8797426e-06
9311,0,0,0.99992937,2,6.8881935e-05
9312,6,6,0.99999994,5,9.799381e-09
9313,1,1,0.99999183,8,5.478774e-06
9314,7,7,0.9995058,3,0.00045414598
9315,5,5,0.9999743,9,2.1673572e-05
9316,8,8,0.99991924,5,7.955221e-05
9317,6,6,0.9999996,5,3.1072062e-07
9318,2,2,0.99993855,8,5.8196765e-05
9319,9,9,0.9999904,4,9.096861e-06
9320,4,4,0.99999624,9,3.3611623e-06
9321,8,8,0.99999994,3,4.2393863e-10
9322,8,8,0.99999994,2,1.5496091e-09
9323,7,7,0.99999267,9,3.2394414e-06
9324,1,1,0.99982953,8,0.0001377398
9325,0,0,0.9998698,9,0.00010252076
9326,8,8,0.99999994,3,3.259891e-08
9327,7,7,0.99994165,3,2.9280292e-05
9328,7,7,0.9998648,3,9.016518e-05
9329,5,5,0.99999946,9,3.6757515e-07
9330,8,8,0.99999994,2,3.3238488e-09
9331,5,5,0.99999505,9,4.0111872e-06
9332,3,3,0.99997765,8,1.4571784e-05
9333,4,4,0.9999998,9,6.1204375e-08
9334,6,6,0.99999994,5,2.2659558e-08
9335,1,1,0.99996215,4,1.6671773e-05
9336,1,1,0.9999855,8,4.7297694e-06
9337,5,5,0.99999684,9,3.0030544e-06
9338,5,5,0.9999996,8,1.688027e-07
9339,0,0,0.99981713,2,0.00013613614
9340,7,7,0.9998431,3,9.8549914e-05
9341,2,2,0.9999916,8,8.268669e-06
9342,3,3,0.9999575,5,3.6500383e-05
9343,6,6,0.9999996,5,3.010689e-07
9344,4,4,0.9999986,9,1.1686952e-06
9345,1,1,0.9999922,8,5.6449653e-06
9346,2,2,0.9998811,0,6.253242e-05
9347,4,4,0.99999946,9,3.1243513e-07
9348,1,1,0.9999991,8,5.1050944e-07
9349,5,5,0.9999998,9,7.7820246e-08
9350,4,4,0.9999972,9,1.9448648e-06
9351,2,2,0.9999996,8,3.3070899e-07
9352,0,0,0.9999997,6,1.1107905e-07
9353,4,4,0.9999992,9,7.189135e-07
9354,8,8,0.9999997,3,1.9872756e-07
9355,6,6,0.99999994,5,7.673335e-09
9356,1,1,0.9999946,2,2.86745e-06
9357,9,9,0.99999386,8,3.2960934e-06
9358,0,0,0.9999797,2,1.827877e-05
9359,2,2,0.99999994,8,8.2354745e-09
9360,5,5,0.9999979,9,2.032827e-06
9361,6,6,0.99999994,5,1.700313e-09
9362,9,9,0.9999886,4,9.392369e-06
9363,3,3,0.9999948,8,4.9407513e-06
9364,6,6,0.99999315,4,5.68419e-06
9365,3,3,0.9999997,5,8.961395e-08
9366,6,6,0.9999984,4,1.541126e-06
9367,0,0,0.9999966,2,3.3477309e-06
9368,1,1,0.99997205,8,1.1783015e-05
9369,2,2,0.99995965,3,2.1079142e-05
9370,3,3,0.99999994,8,4.022166e-08
9371,4,4,0.99999994,9,3.0287215e-08
9372,5,5,0.9999942,3,5.7128905e-06
9373,6,6,0.99999994,4,2.7237081e-09
9374,7,7,0.99999744,9,2.2669185e-06
9375,8,8,0.9998431,6,0.0001345128
9376,9,9,0.99999624,8,2.6230136e-06
9377,0,0,0.9999947,6,4.1130147e-06
9378,1,1,0.9999867,8,5.892513e-06
9379,2,2,0.9999991,8,7.8327275e-07
9380,3,3,0.9999997,8,2.3773939e-07
9381,4,4,0.99999875,9,1.1974536e-06
9382,5,5,0.99789906,8,0.002089813
9383,6,6,0.9999998,0,1.2651412e-07
9384,7,7,0.9999915,9,6.8083114e-06
9385,8,8,0.9998862,6,0.00010588969
9386,9,9,0.99999124,4,3.7728075e-06
9387,0,0,0.9999711,6,2.8780165e-05
9388,1,1,0.9993349,2,0.000291097
9389,2,2,0.99999994,8,1.6168216e-09
9390,3,3,0.99999994,8,4.3433698e-08
9391,5,5,0.9999575,3,4.1932788e-05
9392,6,6,0.999986,4,1.3452875e-05
9393,7,7,0.9998431,9,0.00012257344
9394,8,8,0.9999992,5,7.052398e-07
9395,1,1,0.9999561,4,1.49204225e-05
9396,0,0,0.9999923,2,5.2984656e-06
9397,9,9,0.9999977,4,1.4118185e-06
9398,5,5,0.99999493,3,5.0030885e-06
9399,7,7,0.9999992,9,4.2960966e-07
9400,5,5,0.9999948,3,4.9553605e-06
9401,1,1,0.99998564,8,5.6471417e-06
9402,8,8,0.99999994,5,1.6510265e-09
9403,6,6,0.99999994,5,1.19411805e-08
9404,9,9,0.9999992,8,3.191757e-07
9405,0,0,0.99999124,6,8.473183e-06
9406,4,4,0.99999446,9,4.6488735e-06
9407,1,1,0.99995166,4,2.1444086e-05
9408,9,9,0.9999791,4,1.9643956e-05
9409,3,3,0.99999994,8,9.363717e-09
9410,8,8,0.9999996,5,2.8529053e-07
9411,4,4,0.99997205,9,1.5892265e-05
9412,4,4,0.9999909,8,8.563556e-06
9413,7,7,0.99851805,2,0.000989058
9414,0,0,0.9999997,2,1.842424e-07
9415,1,1,0.9999723,8,1.0755635e-05
9416,9,9,0.9999878,4,1.0463587e-05
9417,2,2,0.99999994,8,1.462665e-08
9418,8,8,0.99999994,2,1.6252168e-08
9419,7,7,0.9999873,3,6.1482842e-06
9420,8,8,0.99999994,3,7.295819e-10
9421,2,2,0.99984956,0,0.0001458174
9422,5,5,0.9996101,3,0.00038901216
9423,9,9,0.9957146,4,0.004273344
9424,6,6,0.99999994,5,7.016217e-09
9425,0,0,0.98518676,6,0.014804051
9426,6,6,0.99997216,4,2.7330572e-05
9427,5,5,0.9999967,6,1.8896038e-06
9428,5,5,0.99999994,3,8.9012415e-09
9429,3,3,0.99999994,8,3.0404482e-08
9430,3,3,0.9999998,5,6.509024e-08
9431,3,3,0.9999998,8,7.025822e-08
9432,9,9,0.99999195,8,7.1303048e-06
9433,8,8,0.9999923,2,5.32974e-06
9434,1,1,0.99997324,7,1.418388e-05
9435,1,1,0.9999574,8,1.6155245e-05
9436,0,0,0.9999954,9,1.6574172e-06
9437,6,6,0.999999,4,7.64751e-07
9438,1,1,0.999991,2,6.9143694e-06
9439,0,0,0.9999675,9,2.5735764e-05
9440,0,0,0.9999861,6,1.2662672e-05
9441,6,6,0.99999994,0,3.6741458e-08
9442,2,2,0.99999434,8,5.074502e-06
9443,1,1,0.9999849,4,5.865892e-06
9444,1,1,0.9999035,8,4.413222e-05
9445,3,3,0.99999994,5,1.6895155e-09
9446,2,2,0.99641085,3,0.0019276867
9447,7,7,0.99998456,5,7.391576e-06
9448,7,7,0.99928284,2,0.00067341066
9449,8,8,0.99999994,9,1.5274663e-08
9450,8,8,0.9999921,6,4.1755393e-06
9451,7,7,0.99999434,9,2.8067818e-06
9452,8,8,0.99999994,5,8.658932e-09
9453,4,4,0.9999998,9,1.5713961e-07
9454,6,6,0.9999998,4,6.5617265e-08
9455,0,0,0.9999779,9,2.045646e-05
9456,2,2,0.99986196,3,0.00011118983
9457,0,0,0.99999183,6,5.129118e-06
9458,7,7,0.99999577,9,1.8792595e-06
9459,0,0,0.99999934,6,4.2667034e-07
9460,3,3,0.99999994,8,1.3650964e-09
9461,6,6,0.99999994,5,2.4533792e-08
9462,8,8,0.99999994,2,4.2424844e-10
